latitude,longitude,elevation_m,slope_angle,aspect,rainfall_mm,soil_moisture,ndvi,landslide_probability,risk_level,state,district
27.188055577014143,88.55184403559213,1277.7781882272893,36.29439528972165,168,120.1,0.639,0.202,0.722,high,Sikkim,Namchi
27.16587932843787,88.54429503722604,1346.5280452100271,37.895188621743316,207,34.6,0.628,0.768,0.469,moderate,Sikkim,Namchi
27.157942601510687,88.52444618282719,1359.5704999515804,33.25588733703834,113,23.4,0.087,0.746,0.219,low,Sikkim,Namchi
27.152072816555773,88.53821348132054,1261.2666562721674,33.282626164144276,275,53.1,0.479,0.692,0.61,high,Sikkim,Namchi
27.139393968382798,88.53106976930412,1254.5014375541123,34.022044546854744,185,68.0,0.134,0.567,0.296,moderate,Sikkim,Namchi
27.14233450381834,88.55010100478302,1341.2433991717928,38.60505762734171,266,84.1,0.491,0.725,0.582,high,Sikkim,Namchi
27.1858817268454,88.53811143786332,1339.9901242808253,35.91099339825803,212,7.7,0.481,0.514,0.288,moderate,Sikkim,Namchi
27.16504436557583,88.53120058961746,1348.5577498036055,27.43552037128696,296,40.0,0.414,0.286,0.518,high,Sikkim,Namchi
27.207790205716996,88.56666891785149,1371.300963447865,34.50836205273279,146,78.2,0.47,0.493,0.423,moderate,Sikkim,Namchi
27.1556895354973,88.53442516321785,1364.0445091334664,34.779724049492046,193,6.8,0.539,0.591,0.128,low,Sikkim,Namchi
27.157866571946776,88.53580351455643,1341.9663923645935,40.590838055784204,270,17.7,0.56,0.452,0.337,moderate,Sikkim,Namchi
27.190499358696858,88.5479950200295,1304.863372944267,29.845780004588256,194,108.0,0.699,0.678,0.484,moderate,Sikkim,Namchi
27.198084794591104,88.53868456338593,1384.106088799783,40.92814586117731,214,60.1,0.299,0.482,0.539,high,Sikkim,Namchi
27.19288718709091,88.56201768202575,1244.528031468064,37.4652998506904,24,-2.8,0.167,0.635,0.257,moderate,Sikkim,Namchi
27.16935330651393,88.51641379118517,1416.0175725688675,47.2321274659199,119,50.3,0.445,0.377,0.539,high,Sikkim,Namchi
27.160173497157324,88.53545530613822,1306.1152159905098,37.63470510394436,338,69.5,0.177,0.465,0.591,high,Sikkim,Namchi
27.141055519471557,88.53324217542989,1349.1521618675793,41.71662859810392,284,19.3,0.379,0.52,0.529,high,Sikkim,Namchi
27.172308844617678,88.53391891606461,1290.4136177568232,36.42654921259134,192,-30.3,0.411,0.759,0.233,low,Sikkim,Namchi
27.17538475818994,88.54228622467589,1298.2362343564619,35.396616694688895,211,65.0,0.571,0.556,0.601,high,Sikkim,Namchi
27.17673818238388,88.57861952469494,1400.5648258255496,30.450705233137107,47,87.5,0.362,0.624,0.581,high,Sikkim,Namchi
27.163909982145192,88.5475185655342,1396.074120291753,38.98975578235856,300,-5.0,0.337,0.688,0.36,moderate,Sikkim,Namchi
27.143412915572963,88.59451157851277,1432.0801767952635,36.131506466068785,60,43.8,0.211,0.25,0.472,moderate,Sikkim,Namchi
27.162641876323114,88.5317379523373,1317.9505526181415,39.3948786471292,144,49.0,0.149,0.749,0.315,moderate,Sikkim,Namchi
27.145020240917532,88.54911317812598,1429.849771987657,43.191841107296305,240,22.9,0.526,0.476,0.504,high,Sikkim,Namchi
27.206720167624386,88.562320083526,1314.5032551981224,34.097128678820596,283,51.9,0.269,0.588,0.522,high,Sikkim,Namchi
27.158995980995922,88.56814019695818,1344.4149951775735,29.90734483797941,335,86.2,0.321,0.475,0.558,high,Sikkim,Namchi
27.162974193313254,88.51864306006021,1236.2180931319922,36.979092840367215,180,75.5,0.353,0.565,0.39,moderate,Sikkim,Namchi
27.140739332076638,88.54350069224753,1327.2335824319432,35.473123006614124,38,73.3,0.609,0.216,0.604,high,Sikkim,Namchi
27.176370529464606,88.5388734548304,1313.198365078178,34.3467648367005,258,91.9,0.325,0.564,0.431,moderate,Sikkim,Namchi
27.193448359093214,88.53570472934683,1376.33279067387,35.60822987440445,210,39.8,0.414,0.323,0.293,moderate,Sikkim,Namchi
27.204820890598313,88.55493813959544,1273.3902635727898,26.954852741535888,91,86.7,0.414,0.486,0.82,critical,Sikkim,Namchi
27.13215274463827,88.54491857956995,1309.5373231603073,39.998490567343865,191,60.6,0.442,0.608,0.542,high,Sikkim,Namchi
27.15680829394544,88.58669495458464,1450.3035499895204,42.506819281179936,332,82.2,0.358,0.56,0.675,high,Sikkim,Namchi
27.17098655770907,88.55195173857132,1342.905839024114,40.18226223070112,222,50.8,0.334,0.412,0.555,high,Sikkim,Namchi
27.203807879107575,88.523460359965,1328.6420026468127,45.67280551551643,354,33.5,0.294,0.951,0.333,moderate,Sikkim,Namchi
27.206655619589075,88.53168452129447,1303.0826257698016,34.49748356915812,161,75.9,0.289,0.606,0.501,high,Sikkim,Namchi
27.188215210280198,88.50950289312782,1295.3713393434255,41.13579784531654,290,70.3,0.41,0.722,0.637,high,Sikkim,Namchi
27.168786982898833,88.54002445452414,1395.0377666304903,34.41955117458542,256,65.1,0.272,0.657,0.405,moderate,Sikkim,Namchi
27.192614535382994,88.56353370331752,1264.215106164693,30.586661563007084,167,49.2,0.262,0.639,0.469,moderate,Sikkim,Namchi
27.1390320116977,88.58846511391388,1246.3641939396373,38.1329410651999,338,73.6,0.422,0.724,0.494,moderate,Sikkim,Namchi
27.182542014271505,88.5580393662795,1251.2002734063956,40.99119363430539,78,12.4,0.577,0.518,0.501,high,Sikkim,Namchi
27.161636834723776,88.56864046926472,1311.6974721920685,37.645434780467916,95,48.3,0.269,0.562,0.441,moderate,Sikkim,Namchi
27.189898152321554,88.56457103073785,1243.1540963025368,29.98929499960067,197,15.3,0.48,0.48,0.416,moderate,Sikkim,Namchi
27.10997720550367,88.5280653472702,1317.7657924951711,41.06111792833886,350,80.9,0.412,0.594,0.368,moderate,Sikkim,Namchi
27.188095209698186,88.5592694682222,1264.389335620354,37.73686889562881,39,38.0,0.456,0.495,0.569,high,Sikkim,Namchi
27.151953557959473,88.53619115938255,1318.8398850875335,35.43825953549866,202,3.7,0.676,0.518,0.316,moderate,Sikkim,Namchi
27.149735404167956,88.58267982258106,1400.8876035983044,24.552443428796035,69,29.4,0.581,0.595,0.372,moderate,Sikkim,Namchi
27.177252369363035,88.56910945247898,1280.7106545956938,42.39053323859791,324,37.3,0.594,0.492,0.377,moderate,Sikkim,Namchi
27.176507817856223,88.53273640264648,1363.6123163206605,39.22574706217833,303,10.8,0.411,0.557,0.486,moderate,Sikkim,Namchi
27.16156990309931,88.50362109120739,1337.420330035666,43.652738658425676,354,68.9,0.398,0.554,0.48,moderate,Sikkim,Namchi
27.179295769354972,88.56403326662267,1314.5125426781563,37.892729840906576,216,102.8,0.523,0.613,0.446,moderate,Sikkim,Namchi
27.149096577239476,88.56487611002193,1382.307365805901,31.32131542850782,278,52.9,0.343,0.721,0.436,moderate,Sikkim,Namchi
27.131539417096963,88.52634710777251,1344.198035663315,37.3960497105803,340,126.8,0.49,0.468,0.471,moderate,Sikkim,Namchi
27.159508816671277,88.532858945769,1317.1889888652781,22.015122533873207,220,23.5,0.571,0.964,0.484,moderate,Sikkim,Namchi
27.139891925568445,88.54012657655909,1323.7616520642798,39.76047591964165,237,60.8,0.442,0.594,0.655,high,Sikkim,Namchi
27.177687358479325,88.55244482314878,1204.6602738314805,41.43452475655817,59,55.6,0.202,0.412,0.451,moderate,Sikkim,Namchi
27.17358565357802,88.52729041232402,1301.8755469028667,36.847602051647776,356,73.7,0.188,0.47,0.554,high,Sikkim,Namchi
27.18655015160068,88.55359305306774,1384.3535798498315,40.690802953020466,124,39.3,0.416,0.777,0.469,moderate,Sikkim,Namchi
27.133653667514658,88.55944487141535,1292.9807673313542,32.66225490363332,336,12.2,0.381,0.473,0.486,moderate,Sikkim,Namchi
27.151791262964295,88.54013438813136,1305.4765889220978,31.742229702001588,360,43.4,0.415,0.475,0.419,moderate,Sikkim,Namchi
27.175254111929238,88.56738973383665,1277.3734111571891,36.02806583220514,250,53.9,0.35,0.794,0.56,high,Sikkim,Namchi
27.152600167709057,88.54138535444422,1354.1421055443907,29.28052975974537,344,7.8,0.363,0.381,0.312,moderate,Sikkim,Namchi
27.175073387609846,88.55846933738128,1304.1588001307623,37.98884888115502,355,43.1,0.279,0.503,0.405,moderate,Sikkim,Namchi
27.147951233017192,88.56173859197685,1205.9338448460012,32.390301971668556,88,68.8,0.515,0.389,0.468,moderate,Sikkim,Namchi
27.1620727866532,88.55301193060843,1310.6093386790735,35.53731158868334,69,17.3,0.341,0.633,0.447,moderate,Sikkim,Namchi
27.148822502969825,88.56357414436783,1301.577210298613,29.752685858560184,85,60.0,0.539,0.348,0.479,moderate,Sikkim,Namchi
27.164536688337034,88.57553873881889,1342.176167236892,39.81419356989666,253,56.5,0.419,0.559,0.399,moderate,Sikkim,Namchi
27.1768969030888,88.53386944697799,1321.4223607419676,33.691342535693245,225,36.0,0.377,0.745,0.527,high,Sikkim,Namchi
27.168542147581782,88.53418614663775,1369.650678353356,34.97639826765246,178,-37.0,0.27,0.776,0.356,moderate,Sikkim,Namchi
27.173604694064178,88.53829702155261,1309.0572510846312,27.37986631777388,312,58.3,0.351,0.6,0.43,moderate,Sikkim,Namchi
27.17026986309141,88.55774222493153,1290.955540154859,38.27402630019379,275,37.9,0.333,0.615,0.474,moderate,Sikkim,Namchi
27.191372682577526,88.54391645713878,1389.384939817255,29.606698842131074,69,90.9,0.763,0.498,0.751,critical,Sikkim,Namchi
27.175390110958986,88.54327396260821,1340.254516670319,32.1742815206529,164,101.2,0.339,0.959,0.362,moderate,Sikkim,Namchi
27.154412807369436,88.54360254021344,1267.9341774119787,37.81448535380517,324,74.0,0.176,0.472,0.373,moderate,Sikkim,Namchi
27.154450218441074,88.5124782255048,1259.4699698411225,36.62481820032704,297,64.2,0.153,0.345,0.561,high,Sikkim,Namchi
27.139856964192155,88.55862580526548,1303.6275082161808,36.406383041378945,273,101.7,0.404,0.524,0.412,moderate,Sikkim,Namchi
27.161180317667675,88.56565202177534,1289.7077887855696,34.225204626260144,248,-13.0,0.636,0.629,0.275,moderate,Sikkim,Namchi
27.141676827190107,88.52387776313785,1429.5325879865804,36.17575841979363,80,65.2,0.091,0.554,0.403,moderate,Sikkim,Namchi
27.164396469878234,88.54114391060115,1297.7054635482336,32.61969935533055,140,49.0,0.402,0.647,0.437,moderate,Sikkim,Namchi
27.164530247092582,88.54574965341827,1258.3264980994793,29.28945037287905,119,73.6,0.478,0.743,0.583,high,Sikkim,Namchi
27.192087282016956,88.56362549333593,1261.1408641095586,34.338699484971976,4,38.2,0.428,0.636,0.478,moderate,Sikkim,Namchi
27.173570956951437,88.55665955799874,1254.8958632363083,40.429839836973834,52,31.5,0.14,0.707,0.353,moderate,Sikkim,Namchi
27.184198377057303,88.51343999922118,1267.6519384475093,29.159796026143912,35,72.9,0.487,0.505,0.627,high,Sikkim,Namchi
27.16355190878967,88.52329156634944,1344.9124883301297,39.19275377404005,351,46.2,0.396,0.455,0.38,moderate,Sikkim,Namchi
27.19154895716685,88.5736190085188,1283.4562793593343,39.2546788777886,71,30.4,0.437,0.616,0.394,moderate,Sikkim,Namchi
27.16545011500551,88.5348882723376,1325.8752692158093,34.579497293285606,337,50.6,0.616,0.552,0.645,high,Sikkim,Namchi
26.122085518149646,91.75433122884957,568.7282059933648,19.314802724001,122,64.5,0.328,0.474,0.374,moderate,Assam,Kamrup
26.090210684539862,91.72644830166765,666.1581102805344,27.040457231497747,67,35.3,0.402,0.349,0.384,moderate,Assam,Kamrup
26.15502760015894,91.75616510034008,569.4057114735489,27.845632900974966,300,6.6,0.587,0.384,0.42,moderate,Assam,Kamrup
26.15030937506318,91.71314752908542,509.2550139350987,23.73844783307595,212,71.3,0.448,0.601,0.448,moderate,Assam,Kamrup
26.14929755912402,91.74304271398209,649.0350724785844,33.36548044276092,79,23.0,0.47,0.432,0.268,moderate,Assam,Kamrup
26.141394803222735,91.72948588022557,524.3591507128177,20.32638108917873,122,20.9,0.366,0.361,0.205,low,Assam,Kamrup
26.131162856089993,91.72533037046422,545.7146217827327,19.796539063658752,61,61.9,0.423,0.399,0.48,moderate,Assam,Kamrup
26.130720307568968,91.75601615904162,567.0427714668117,24.521517724677505,190,66.2,0.406,0.725,0.417,moderate,Assam,Kamrup
26.14515541605799,91.73136191721753,563.9901809760252,24.269835504955186,32,86.5,0.587,0.513,0.714,high,Assam,Kamrup
26.137760636554514,91.7357427451695,569.165435806844,25.664229514163004,80,43.4,0.806,0.428,0.389,moderate,Assam,Kamrup
26.14772609466008,91.75982955702422,645.889209093036,30.723090800907,125,49.6,0.47,0.335,0.355,moderate,Assam,Kamrup
26.149701109371204,91.73487649378787,575.9159889352524,20.525013353486905,335,77.4,0.441,0.633,0.417,moderate,Assam,Kamrup
26.143427415591983,91.74418245739199,508.8285424756721,32.23213679113044,26,26.9,0.464,0.343,0.46,moderate,Assam,Kamrup
26.164807096095586,91.74558901022587,530.5410574338266,37.45412679160444,167,73.3,0.645,0.92,0.422,moderate,Assam,Kamrup
26.151557642847656,91.70416025901667,552.2321610193646,32.786974123804896,252,78.4,0.486,0.465,0.536,high,Assam,Kamrup
26.14775474581152,91.72524760247768,560.0226740713782,27.546681853231583,277,101.9,0.396,0.529,0.373,moderate,Assam,Kamrup
26.173768696123123,91.73646887775566,596.9636926292474,21.450367193853964,53,17.3,0.636,0.814,0.177,low,Assam,Kamrup
26.155420291392165,91.73429829201125,547.2087810362915,29.471986177469205,118,73.8,0.812,0.215,0.679,high,Assam,Kamrup
26.15281749825262,91.73485877656083,572.0849071351413,29.51262238270708,201,79.0,0.291,0.506,0.341,moderate,Assam,Kamrup
26.145791370564375,91.75170123993553,514.3235156978398,36.24308218676038,358,84.6,0.488,0.195,0.617,high,Assam,Kamrup
26.15464563767974,91.73244292501876,553.0323027541882,25.617339823603807,54,63.1,0.284,0.445,0.427,moderate,Assam,Kamrup
26.157809579098814,91.73319286690867,535.9449062147772,31.663239225624956,61,67.2,0.544,0.395,0.54,high,Assam,Kamrup
26.13341318998309,91.72778803949045,567.5857876813451,25.778549093795146,127,95.9,0.547,0.472,0.669,high,Assam,Kamrup
26.149769457991557,91.72501817890497,643.7763340754764,25.08902490532026,284,79.5,0.37,0.67,0.459,moderate,Assam,Kamrup
26.146480476047742,91.73858765582682,618.841223794889,15.546925838881794,66,49.7,0.286,0.287,0.438,moderate,Assam,Kamrup
26.167447489189087,91.74958483058596,567.1439531484674,27.021106314644207,33,59.7,0.544,0.412,0.238,low,Assam,Kamrup
26.165379897150633,91.70640162605136,635.743232111349,36.31198720769035,25,63.9,0.605,0.574,0.418,moderate,Assam,Kamrup
26.174306425089306,91.74178545766736,566.2078728862972,31.07547516193243,95,69.3,0.57,0.615,0.368,moderate,Assam,Kamrup
26.123080772400698,91.71683824255038,446.47254866160443,28.07209995811458,245,44.9,0.561,0.673,0.513,high,Assam,Kamrup
26.1627914242688,91.72000282741178,488.69604204946137,21.409467170198216,9,72.5,0.445,0.615,0.491,moderate,Assam,Kamrup
26.10053984783592,91.74044479528068,500.42505542623104,27.925447207531967,92,102.2,0.383,0.431,0.602,high,Assam,Kamrup
26.13747527748385,91.77188739783095,503.7165476743487,28.832238806683446,299,89.9,0.433,0.819,0.485,moderate,Assam,Kamrup
26.1406837016946,91.77281874218428,564.7197911011024,27.157447193415315,112,131.0,0.399,0.727,0.623,high,Assam,Kamrup
26.15683769969938,91.73554371130132,553.692164201985,32.35893112460125,357,-26.0,0.204,0.282,0.379,moderate,Assam,Kamrup
26.13441216424663,91.73163361250302,640.2227839494292,24.96588741080217,252,24.6,0.556,0.51,0.288,moderate,Assam,Kamrup
26.141278313638562,91.73380748641848,505.53604696762454,28.618883981292207,314,32.0,0.376,0.6,0.355,moderate,Assam,Kamrup
26.154374613396044,91.72152841839728,615.8301556553005,28.912138900665518,72,54.8,0.476,0.481,0.205,low,Assam,Kamrup
26.11105994691472,91.7702375416312,531.7129267065814,29.40756207018871,154,58.9,0.113,0.794,0.133,low,Assam,Kamrup
26.129684068117857,91.7184578555127,517.8490090665154,35.146572345831785,287,13.9,0.768,0.532,0.289,moderate,Assam,Kamrup
26.13397038591065,91.72961472943086,523.310575139236,35.15501869869801,65,26.1,0.077,0.575,0.208,low,Assam,Kamrup
26.16481127036999,91.70852173017326,521.1060322705803,26.69576422048335,162,50.8,0.408,0.492,0.277,moderate,Assam,Kamrup
26.15465182509234,91.73193415130888,548.9215352204121,24.315093227226388,163,119.1,0.213,0.585,0.617,high,Assam,Kamrup
26.117715965703695,91.70419280958166,512.9325174074778,29.291785647426426,127,80.8,0.672,0.75,0.572,high,Assam,Kamrup
26.16500292068298,91.7425989387061,523.6021189407239,29.458734741668298,211,40.3,0.269,0.605,0.186,low,Assam,Kamrup
26.10487662069564,91.74133483577596,505.572293614001,21.80604942546993,83,20.8,0.406,0.484,0.329,moderate,Assam,Kamrup
26.143842792928698,91.7455844338385,492.9474107629524,36.76824762206854,82,-1.3,0.481,0.58,0.307,moderate,Assam,Kamrup
26.1215929760082,91.72083554106159,537.5270914553615,28.135824195438914,334,45.7,0.212,0.603,0.315,moderate,Assam,Kamrup
26.148079029766908,91.7486800570139,523.9396591035458,20.43546773429741,276,82.1,0.671,0.588,0.546,high,Assam,Kamrup
26.110046841205186,91.71951713828958,576.9358609556659,31.888926654259443,218,47.7,0.521,0.554,0.444,moderate,Assam,Kamrup
26.155668203362616,91.7439954761771,461.2315845659603,17.514756987464715,242,97.6,0.546,0.429,0.448,moderate,Assam,Kamrup
26.13986334609968,91.7287871691093,519.250499797808,27.124926227183167,195,64.3,0.293,0.411,0.483,moderate,Assam,Kamrup
26.146852389340776,91.75184162755602,627.3384754059879,31.1545774730172,341,27.8,0.519,0.536,0.485,moderate,Assam,Kamrup
26.14508284935843,91.72184130522234,595.8876277396427,29.84971025057511,267,86.6,0.527,0.605,0.389,moderate,Assam,Kamrup
26.161242526084244,91.72080197332683,644.9389426345142,33.13843106007766,17,17.6,0.491,0.664,0.25,moderate,Assam,Kamrup
26.13713083274151,91.72925605573533,551.3909895752681,24.922523116146785,85,-14.4,0.396,0.62,0.113,low,Assam,Kamrup
26.16582663338718,91.73462667602419,620.2315112472114,27.87948526823761,304,103.7,0.353,0.66,0.554,high,Assam,Kamrup
26.129145347866213,91.74921446246668,531.4954961348687,31.569019248867285,234,46.7,0.729,0.598,0.428,moderate,Assam,Kamrup
26.14643267510119,91.72662089993048,588.121313944048,33.22222779224271,298,54.1,0.388,0.489,0.278,moderate,Assam,Kamrup
26.15772338438863,91.74593365314463,505.2438718835332,26.980860995142812,210,53.7,0.045,0.722,0.253,moderate,Assam,Kamrup
26.154039114854655,91.75413435040497,494.3491603617049,22.888373438834506,205,46.1,0.618,0.397,0.394,moderate,Assam,Kamrup
26.14329725347727,91.6911718973786,558.0664996801531,27.390627635905588,155,111.1,0.476,0.496,0.6,high,Assam,Kamrup
26.158672259813994,91.73372623663923,524.2670053562749,35.83920113700029,164,28.4,0.668,0.693,0.27,moderate,Assam,Kamrup
26.153454947033985,91.77238683500435,545.2000448298924,19.572665316303123,191,46.2,0.555,0.491,0.371,moderate,Assam,Kamrup
26.13371068269719,91.73573905947012,611.1158083707843,19.730511502127158,14,65.6,0.237,0.62,0.457,moderate,Assam,Kamrup
26.150803910415927,91.73752908303891,528.7012147926376,30.562262040041016,188,78.2,0.672,0.566,0.534,high,Assam,Kamrup
26.16345226861542,91.73988489159954,524.0356238368083,26.258179236636753,242,65.9,0.241,0.499,0.359,moderate,Assam,Kamrup
26.14430051686473,91.70563947442989,539.1959638900307,32.823570379294495,83,26.2,0.328,0.714,0.496,moderate,Assam,Kamrup
26.146619850870085,91.74964546524652,515.21709317484,23.11073275779227,349,81.7,0.193,0.574,0.481,moderate,Assam,Kamrup
26.15973292731226,91.73701083886927,564.4826699550812,23.984059618333646,329,116.0,0.418,0.428,0.432,moderate,Assam,Kamrup
26.14786614844081,91.7528272155414,480.68979413035237,27.096170926097237,299,39.9,0.715,0.649,0.336,moderate,Assam,Kamrup
26.12418085691868,91.75671677169947,517.4009762258203,25.33578536625339,55,78.7,0.508,0.399,0.323,moderate,Assam,Kamrup
26.139587048669824,91.76500680486609,619.3442495274945,25.851793202795765,96,23.0,0.416,0.528,0.431,moderate,Assam,Kamrup
