latitude,longitude,district,elevation,slope,aspect,month,rainfall_daily,rainfall_7day,ndvi,soil_moisture,distance_to_road,land_cover,landslide
27.3325,88.6225,Gangtok,1525.0,53.6,347,6,166.3,1194.8,0.53,0.821,71436.9,agriculture,1
27.3027,88.5826,Gangtok,1647.8,54.2,250,6,81.6,609.1,0.544,0.586,71436.9,urban,1
27.3704,88.6214,Gangtok,1593.9,52.5,164,6,161.0,1055.8,0.548,0.821,71436.9,bare,1
27.3165,88.6106,Gangtok,1999.6,59.7,311,6,103.7,811.5,0.54,0.627,71436.9,urban,1
27.3373,88.63,Gangtok,1957.9,59.4,284,6,123.3,920.5,0.532,0.745,71436.9,bare,1
27.352,88.5516,Gangtok,1876.8,58.5,71,6,117.2,964.6,0.532,0.621,71436.9,urban,1
27.3265,88.5944,Gangtok,1761.4,54.0,255,6,178.6,1004.5,0.629,0.742,71436.9,bare,1
27.3434,88.6428,Gangtok,1462.9,49.7,335,6,170.6,1145.7,0.532,0.809,71436.9,forest,1
27.3598,88.6103,Gangtok,1551.7,56.4,210,6,103.0,818.0,0.559,0.761,71436.9,grassland,1
27.3408,88.6329,Gangtok,1606.4,52.5,244,6,84.8,668.7,0.538,0.759,71436.9,grassland,1
27.312,88.6289,Gangtok,2043.6,51.9,328,6,69.2,476.8,0.547,0.85,71436.9,grassland,1
27.3663,88.6159,Gangtok,1613.1,54.2,359,6,152.8,1156.8,0.472,0.691,71436.9,forest,1
27.3477,88.6082,Gangtok,1646.8,59.1,359,6,145.9,989.3,0.497,0.745,71436.9,grassland,1
27.3758,88.619,Gangtok,1739.1,60,124,6,137.8,1110.0,0.578,0.786,71436.9,urban,1
27.3358,88.6315,Gangtok,1498.3,55.1,245,6,125.5,733.2,0.558,0.737,71436.9,grassland,1
27.3534,88.5962,Gangtok,1642.2,50.8,272,6,67.1,398.6,0.456,0.777,71436.9,grassland,1
27.3533,88.6325,Gangtok,1258.2,49.5,54,6,135.8,1007.1,0.524,0.658,71436.9,grassland,1
27.3395,88.6213,Gangtok,1676.2,41.6,139,6,61.7,504.2,0.529,0.773,71436.9,bare,1
27.3283,88.5859,Gangtok,1837.3,52.4,18,6,124.9,967.2,0.56,0.79,71436.9,forest,1
27.3377,88.6375,Gangtok,1776.1,56.2,282,6,157.1,951.7,0.468,0.694,71436.9,forest,1
27.3397,88.635,Gangtok,1509.9,51.9,75,6,96.4,756.1,0.479,0.795,71436.9,agriculture,1
27.3551,88.6089,Gangtok,1740.8,48.5,291,6,134.6,893.9,0.529,0.827,71436.9,forest,1
27.3503,88.6382,Gangtok,1473.1,59.8,12,6,130.8,924.5,0.587,0.821,71436.9,forest,1
27.3206,88.6349,Gangtok,1813.3,57.3,87,6,118.0,850.1,0.506,0.751,71436.9,bare,1
27.3304,88.6172,Gangtok,1718.9,49.3,1,6,138.6,1067.5,0.526,0.596,71436.9,forest,1
27.3656,88.6077,Gangtok,1681.6,49.8,112,6,80.7,524.8,0.465,0.8,71436.9,urban,1
27.3461,88.594,Gangtok,1611.3,54.8,194,6,117.5,799.1,0.516,0.851,71436.9,urban,1
27.3587,88.5621,Gangtok,1495.2,56.1,99,6,157.9,1118.4,0.592,0.621,71436.9,bare,1
27.3442,88.6158,Gangtok,1821.3,58.4,138,6,71.7,402.6,0.512,0.823,71436.9,forest,1
27.3028,88.6279,Gangtok,1621.7,56.4,12,6,134.8,1082.5,0.606,0.579,71436.9,bare,1
27.3663,88.6386,Gangtok,1756.3,50.3,3,6,84.6,543.1,0.54,0.631,71436.9,forest,1
27.3138,88.6261,Gangtok,1915.5,49.4,96,6,104.1,599.5,0.481,0.679,71436.9,forest,1
27.3401,88.6121,Gangtok,1987.9,56.0,144,6,101.5,747.6,0.449,0.814,71436.9,urban,1
27.3419,88.5874,Gangtok,1664.2,55.9,163,6,132.2,743.9,0.47,0.676,71436.9,bare,1
27.3421,88.623,Gangtok,1692.2,60,271,6,127.5,820.8,0.47,0.729,71436.9,agriculture,1
27.2995,88.5884,Gangtok,1683.4,49.9,96,6,110.6,742.1,0.633,0.788,71436.9,urban,1
27.3094,88.6406,Gangtok,1625.7,57.8,99,6,152.9,1045.4,0.604,0.747,71436.9,forest,1
27.3426,88.615,Gangtok,1950.3,55.7,84,6,73.9,467.8,0.618,0.618,71436.9,agriculture,1
27.3484,88.6152,Gangtok,1725.5,54.3,198,6,135.5,1117.1,0.576,0.833,71436.9,grassland,1
27.3583,88.5945,Gangtok,1560.5,60,282,6,171.3,1044.1,0.507,0.65,71436.9,urban,1
27.3301,88.6255,Gangtok,1763.4,53.5,265,6,144.5,1202.0,0.405,0.669,71436.9,grassland,1
27.3467,88.599,Gangtok,1716.0,60,258,6,87.6,617.5,0.599,0.707,71436.9,bare,1
27.3433,88.6159,Gangtok,1479.9,45.1,161,6,127.9,950.0,0.539,0.856,71436.9,bare,1
27.3357,88.5854,Gangtok,1634.1,60,284,6,105.4,733.9,0.509,0.755,71436.9,forest,1
27.3056,88.6196,Gangtok,1552.9,55.5,288,6,90.1,546.6,0.536,0.783,71436.9,agriculture,1
27.3197,88.5925,Gangtok,1394.8,48.8,108,6,132.9,786.5,0.573,0.686,71436.9,agriculture,1
27.349,88.5741,Gangtok,1586.5,60,237,6,84.2,553.1,0.5,0.832,71436.9,agriculture,1
27.3064,88.588,Gangtok,1840.6,57.2,149,6,79.0,514.3,0.536,0.662,71436.9,forest,1
27.3088,88.6133,Gangtok,1395.0,53.6,264,7,191.0,1491.6,0.592,0.903,71436.9,urban,1
27.3314,88.6373,Gangtok,1816.6,50.4,88,7,140.3,851.7,0.432,0.909,71436.9,grassland,1
27.3415,88.6082,Gangtok,1536.5,54.2,228,7,95.8,632.3,0.482,0.747,71436.9,bare,1
27.3213,88.6274,Gangtok,1792.5,60,315,7,250.4,1605.5,0.418,0.807,71436.9,agriculture,1
27.3561,88.6343,Gangtok,1573.6,56.4,83,7,151.6,1227.2,0.513,0.74,71436.9,grassland,1
27.3221,88.6229,Gangtok,1716.2,49.5,110,7,211.2,1600.9,0.457,0.762,71436.9,grassland,1
27.3112,88.596,Gangtok,1700.6,60,30,7,136.6,924.8,0.54,0.9,71436.9,bare,1
27.3234,88.6227,Gangtok,1722.1,55.1,63,7,233.9,1707.4,0.501,0.692,71436.9,grassland,1
27.3307,88.6114,Gangtok,2132.0,51.5,153,7,160.6,1159.1,0.437,0.736,71436.9,urban,1
27.3367,88.6271,Gangtok,1698.6,55.4,250,7,166.2,1194.5,0.524,0.863,71436.9,forest,1
27.3624,88.6143,Gangtok,1665.0,49.7,312,7,176.7,1112.1,0.607,0.819,71436.9,grassland,1
27.3575,88.6204,Gangtok,1560.9,55.7,126,7,97.0,735.5,0.459,0.782,71436.9,grassland,1
27.3613,88.6023,Gangtok,1325.5,47.6,271,7,213.4,1426.2,0.521,0.758,71436.9,grassland,1
27.3094,88.6164,Gangtok,1355.6,60,163,7,175.8,1011.0,0.485,0.81,71436.9,urban,1
27.3265,88.6033,Gangtok,1538.8,60,223,7,111.3,661.4,0.509,0.832,71436.9,forest,1
27.3439,88.5929,Gangtok,1737.5,58.9,245,7,142.7,823.9,0.507,0.94,71436.9,forest,1
27.323,88.6095,Gangtok,1484.6,49.4,253,7,96.8,716.2,0.596,0.926,71436.9,agriculture,1
27.3543,88.6263,Gangtok,1946.9,58.6,102,7,95.1,601.2,0.528,0.913,71436.9,grassland,1
27.3503,88.5913,Gangtok,1817.4,45.3,261,7,212.3,1424.4,0.513,0.754,71436.9,grassland,1
27.3408,88.6108,Gangtok,1652.4,54.8,260,7,186.9,1152.2,0.424,0.999,71436.9,grassland,1
27.3347,88.6204,Gangtok,1624.7,56.6,331,7,184.3,1142.8,0.545,0.964,71436.9,forest,1
27.3684,88.661,Gangtok,1691.0,56.8,317,7,247.0,1399.1,0.449,0.791,71436.9,bare,1
27.3304,88.5911,Gangtok,1674.8,55.4,183,7,235.5,1380.1,0.529,0.735,71436.9,grassland,1
27.3192,88.609,Gangtok,1670.8,55.1,116,7,150.1,1246.9,0.54,0.977,71436.9,grassland,1
27.3569,88.6026,Gangtok,1797.7,59.9,36,7,173.2,1387.9,0.461,0.91,71436.9,grassland,1
27.3546,88.6231,Gangtok,1884.1,60,117,7,105.7,820.5,0.497,0.843,71436.9,bare,1
27.3737,88.639,Gangtok,1466.1,58.2,234,7,258.4,1709.1,0.554,0.917,71436.9,grassland,1
27.3238,88.581,Gangtok,1713.8,51.3,31,7,257.7,1567.7,0.491,0.981,71436.9,agriculture,1
27.3136,88.6061,Gangtok,1827.2,52.6,226,7,128.5,859.3,0.533,0.875,71436.9,bare,1
27.3284,88.5794,Gangtok,1490.6,49.7,92,7,242.8,1881.1,0.471,0.938,71436.9,urban,1
27.3764,88.5762,Gangtok,1887.6,46.6,66,7,206.9,1189.0,0.558,0.938,71436.9,grassland,1
27.3474,88.5977,Gangtok,1402.1,51.2,44,7,195.9,1589.8,0.511,0.899,71436.9,agriculture,1
27.3388,88.6103,Gangtok,1479.8,53.4,347,7,159.0,1158.8,0.578,0.846,71436.9,urban,1
27.3251,88.6339,Gangtok,1758.4,57.2,174,7,150.8,998.2,0.579,0.962,71436.9,grassland,1
27.3671,88.6019,Gangtok,1702.9,55.4,234,7,177.6,1130.7,0.541,0.836,71436.9,forest,1
27.3402,88.5905,Gangtok,1893.4,60,0,7,235.1,1470.0,0.464,0.753,71436.9,agriculture,1
27.3073,88.5758,Gangtok,1498.9,56.8,153,7,119.4,868.3,0.512,0.876,71436.9,bare,1
27.3524,88.5595,Gangtok,1569.8,54.8,320,7,208.7,1274.8,0.466,0.835,71436.9,urban,1
27.3727,88.5998,Gangtok,1710.2,56.7,37,7,189.4,1365.2,0.571,0.784,71436.9,grassland,1
27.3596,88.6287,Gangtok,1661.6,52.0,73,7,168.0,1016.6,0.473,0.817,71436.9,urban,1
27.3515,88.5931,Gangtok,1600.0,56.2,162,7,238.3,1678.3,0.519,0.998,71436.9,forest,1
27.3201,88.6283,Gangtok,1525.5,59.0,323,7,153.4,1070.3,0.47,0.87,71436.9,grassland,1
27.3202,88.5829,Gangtok,1936.9,60,293,7,219.1,1619.8,0.518,0.907,71436.9,agriculture,1
27.3441,88.6429,Gangtok,1431.0,54.5,144,7,137.1,1039.6,0.53,0.708,71436.9,bare,1
27.3504,88.5742,Gangtok,2030.6,57.7,308,7,239.4,1561.4,0.542,1.0,71436.9,forest,1
27.3346,88.59,Gangtok,1553.2,53.0,309,7,158.5,1131.5,0.492,0.691,71436.9,grassland,1
27.3156,88.587,Gangtok,1464.5,49.1,35,7,137.1,788.4,0.532,0.867,71436.9,agriculture,1
27.3288,88.6063,Gangtok,1473.0,52.4,143,7,155.4,1165.8,0.427,0.69,71436.9,forest,1
27.3348,88.6332,Gangtok,1644.0,43.6,278,7,174.4,1314.9,0.529,0.941,71436.9,forest,1
27.3239,88.6289,Gangtok,1691.3,59.7,59,7,94.2,694.1,0.481,0.883,71436.9,grassland,1
27.3371,88.6355,Gangtok,1641.0,50.1,191,8,109.6,668.0,0.61,0.973,71436.9,grassland,1
27.3408,88.615,Gangtok,1492.4,53.5,212,8,99.5,714.9,0.589,0.901,71436.9,agriculture,1
27.3557,88.5987,Gangtok,1929.7,56.8,118,8,107.4,891.6,0.449,0.813,71436.9,grassland,1
27.3235,88.628,Gangtok,1655.1,50.2,346,8,186.8,1429.8,0.499,0.663,71436.9,urban,1
27.3393,88.6346,Gangtok,1639.6,49.9,108,8,139.7,894.2,0.515,0.893,71436.9,grassland,1
27.3347,88.6309,Gangtok,1592.8,54.1,241,8,108.7,756.4,0.474,0.696,71436.9,urban,1
27.3215,88.5668,Gangtok,1742.4,57.2,49,8,130.8,1058.0,0.495,0.695,71436.9,forest,1
27.3136,88.586,Gangtok,1794.5,58.2,22,8,135.7,842.2,0.507,0.966,71436.9,agriculture,1
27.3164,88.5771,Gangtok,1881.0,58.3,328,8,210.5,1456.6,0.496,0.966,71436.9,agriculture,1
27.3439,88.5911,Gangtok,2000.7,58.1,305,8,185.4,1086.9,0.434,0.872,71436.9,forest,1
27.3327,88.621,Gangtok,1306.3,49.2,13,8,152.3,1241.5,0.346,0.914,71436.9,bare,1
27.3061,88.623,Gangtok,1843.3,54.3,218,8,90.5,739.0,0.507,0.93,71436.9,bare,1
27.3175,88.6292,Gangtok,1702.2,53.6,253,8,95.9,689.4,0.459,0.762,71436.9,forest,1
27.346,88.6091,Gangtok,1664.6,54.9,99,8,132.4,1003.7,0.443,0.946,71436.9,grassland,1
27.3259,88.6115,Gangtok,1592.4,50.9,193,8,237.2,1591.4,0.554,0.879,71436.9,urban,1
27.3527,88.5876,Gangtok,1761.5,56.0,155,8,154.9,1175.5,0.432,0.678,71436.9,agriculture,1
27.3511,88.6113,Gangtok,1731.7,60.0,188,8,137.1,965.2,0.471,0.755,71436.9,bare,1
27.3366,88.6126,Gangtok,1657.5,59.7,294,8,131.3,1057.1,0.477,0.757,71436.9,grassland,1
27.3714,88.6406,Gangtok,1635.3,56.3,228,8,139.7,948.8,0.436,0.967,71436.9,grassland,1
27.3152,88.5995,Gangtok,1619.3,50.8,43,8,223.2,1338.4,0.521,0.968,71436.9,forest,1
27.3191,88.5689,Gangtok,1766.5,56.4,5,8,110.6,917.7,0.515,0.711,71436.9,forest,1
27.3145,88.6085,Gangtok,1829.6,51.7,39,8,94.7,594.0,0.509,0.763,71436.9,agriculture,1
27.3621,88.6021,Gangtok,1431.0,49.9,240,8,203.6,1331.9,0.567,0.676,71436.9,grassland,1
27.3497,88.6175,Gangtok,1914.5,52.1,134,8,217.1,1754.2,0.4,0.77,71436.9,urban,1
27.3089,88.6061,Gangtok,1602.9,57.0,205,8,133.5,766.3,0.521,0.973,71436.9,bare,1
27.3207,88.5951,Gangtok,1642.1,59.6,324,8,121.8,881.5,0.463,0.81,71436.9,grassland,1
27.3303,88.6233,Gangtok,1944.3,55.8,107,8,99.7,823.3,0.515,0.798,71436.9,agriculture,1
27.322,88.5829,Gangtok,1748.1,56.8,16,8,88.4,690.7,0.506,0.725,71436.9,agriculture,1
27.3716,88.567,Gangtok,1503.3,43.7,267,8,176.7,1103.3,0.47,0.745,71436.9,urban,1
27.3051,88.6284,Gangtok,1722.3,52.6,90,8,233.2,1719.4,0.509,0.976,71436.9,bare,1
27.2975,88.6156,Gangtok,1932.3,60,303,8,126.7,772.3,0.523,0.733,71436.9,bare,1
27.3418,88.6039,Gangtok,1903.5,60,183,8,123.0,850.1,0.522,0.705,71436.9,forest,1
27.3589,88.5955,Gangtok,1496.7,51.5,170,8,219.1,1614.5,0.496,0.727,71436.9,grassland,1
27.3577,88.5968,Gangtok,1680.2,56.7,273,8,126.7,792.4,0.486,0.982,71436.9,bare,1
27.3594,88.609,Gangtok,1571.1,55.2,271,8,82.8,551.5,0.488,0.836,71436.9,grassland,1
27.335,88.6097,Gangtok,1637.2,57.8,82,8,82.6,564.7,0.562,0.835,71436.9,forest,1
27.314,88.5998,Gangtok,1679.6,59.0,213,8,214.1,1323.4,0.401,0.819,71436.9,forest,1
27.3634,88.6176,Gangtok,1748.4,53.6,331,8,192.1,1316.9,0.477,0.93,71436.9,urban,1
27.3627,88.5964,Gangtok,1470.1,58.5,121,8,238.9,1545.4,0.474,0.948,71436.9,urban,1
27.3494,88.6015,Gangtok,1369.3,57.9,273,8,231.2,1373.5,0.482,0.767,71436.9,forest,1
27.3171,88.6061,Gangtok,1407.9,51.8,29,8,93.4,737.2,0.445,0.843,71436.9,bare,1
27.3239,88.5766,Gangtok,1520.1,52.2,232,8,226.0,1887.5,0.384,0.829,71436.9,forest,1
27.298,88.6215,Gangtok,1608.8,59.0,258,8,158.7,1158.4,0.568,0.734,71436.9,forest,1
27.3573,88.5786,Gangtok,1600.8,44.5,43,8,126.0,954.8,0.471,0.932,71436.9,forest,1
27.3452,88.6027,Gangtok,1795.3,58.3,60,8,194.5,1312.1,0.54,0.853,71436.9,grassland,1
27.311,88.5932,Gangtok,1636.3,54.0,335,8,132.2,806.9,0.507,0.802,71436.9,agriculture,1
27.3427,88.5513,Gangtok,1696.2,46.8,166,8,206.6,1214.9,0.457,0.796,71436.9,urban,1
27.3208,88.6418,Gangtok,1286.4,39.0,222,8,229.4,1331.1,0.502,0.761,71436.9,grassland,1
27.3444,88.6126,Gangtok,1472.0,49.2,331,8,90.1,745.2,0.537,0.75,71436.9,bare,1
27.3309,88.6062,Gangtok,1756.2,60,70,8,82.1,605.7,0.459,0.812,71436.9,bare,1
27.343,88.6182,Gangtok,1812.8,57.4,288,9,84.1,607.5,0.445,0.644,71436.9,agriculture,1
27.3316,88.6088,Gangtok,1592.9,56.5,179,9,181.5,1345.5,0.524,0.671,71436.9,forest,1
27.3356,88.5994,Gangtok,1821.9,51.0,142,9,153.5,1041.6,0.451,0.735,71436.9,agriculture,1
27.3584,88.5971,Gangtok,1592.4,54.6,225,9,185.7,1281.9,0.429,0.785,71436.9,forest,1
27.3282,88.607,Gangtok,1553.7,59.4,122,9,82.8,585.2,0.452,0.662,71436.9,bare,1
27.3288,88.5788,Gangtok,1419.2,54.2,265,9,85.3,518.3,0.459,0.73,71436.9,agriculture,1
27.3792,88.5909,Gangtok,1388.7,52.6,298,9,131.1,808.3,0.49,0.72,71436.9,urban,1
27.3468,88.5964,Gangtok,1524.1,51.2,87,9,79.4,531.4,0.51,0.774,71436.9,grassland,1
27.32,88.5897,Gangtok,1547.3,60,158,9,101.2,728.4,0.456,0.609,71436.9,urban,1
27.3338,88.6368,Gangtok,1526.4,47.5,322,9,173.5,1157.7,0.371,0.829,71436.9,agriculture,1
27.3094,88.6319,Gangtok,1537.0,60.0,216,9,179.1,1424.5,0.382,0.734,71436.9,agriculture,1
27.3607,88.6018,Gangtok,1297.6,60,96,9,77.0,633.5,0.396,0.877,71436.9,grassland,1
27.3528,88.606,Gangtok,1465.4,46.6,189,9,112.1,846.3,0.482,0.726,71436.9,urban,1
27.3812,88.5952,Gangtok,1484.5,53.5,358,9,112.7,907.0,0.326,0.608,71436.9,agriculture,1
27.3089,88.6389,Gangtok,1668.6,51.0,249,9,96.0,566.9,0.437,0.777,71436.9,forest,1
27.3235,88.5662,Gangtok,1858.9,60,236,9,178.8,1121.2,0.401,0.786,71436.9,grassland,1
27.325,88.6026,Gangtok,1772.9,46.7,69,9,138.9,1032.8,0.441,0.733,71436.9,grassland,1
27.3613,88.5623,Gangtok,1918.5,57.0,11,9,120.6,1012.3,0.313,0.826,71436.9,grassland,1
27.3691,88.5928,Gangtok,1445.9,55.3,312,9,133.1,1000.2,0.487,0.611,71436.9,grassland,1
27.3382,88.5997,Gangtok,1518.2,60,87,9,132.0,820.5,0.439,0.645,71436.9,urban,1
27.3734,88.6112,Gangtok,1568.5,46.8,100,9,143.5,1156.2,0.482,0.723,71436.9,bare,1
27.3245,88.6352,Gangtok,1425.4,56.4,106,9,138.3,930.3,0.449,0.709,71436.9,forest,1
27.3121,88.63,Gangtok,1597.0,53.5,67,9,192.7,1087.8,0.44,0.892,71436.9,bare,1
27.3104,88.5928,Gangtok,1644.2,50.1,89,9,114.0,912.7,0.415,0.801,71436.9,bare,1
27.3768,88.6365,Gangtok,1505.8,60,28,9,118.8,860.8,0.481,0.841,71436.9,urban,1
27.3217,88.6041,Gangtok,1668.5,52.6,44,9,71.4,570.6,0.436,0.696,71436.9,grassland,1
27.2937,88.5944,Gangtok,1450.0,50.5,72,9,121.4,798.3,0.416,0.827,71436.9,forest,1
27.3338,88.6086,Gangtok,1461.8,57.8,331,9,98.6,617.4,0.479,0.615,71436.9,bare,1
27.3491,88.5797,Gangtok,1715.1,50.8,243,9,91.3,755.7,0.464,0.657,71436.9,grassland,1
27.3638,88.6221,Gangtok,1249.1,53.7,351,9,192.0,1155.4,0.462,0.605,71436.9,grassland,1
27.351,88.5585,Gangtok,1735.6,60,46,9,66.6,381.1,0.403,0.887,71436.9,forest,1
27.3468,88.5909,Gangtok,1497.5,55.9,31,9,121.7,793.0,0.433,0.78,71436.9,forest,1
27.3621,88.6349,Gangtok,1784.3,53.3,39,9,109.2,707.5,0.457,0.804,71436.9,urban,1
27.3273,88.6299,Gangtok,1767.4,60,256,9,95.2,707.7,0.446,0.798,71436.9,agriculture,1
27.3071,88.6144,Gangtok,1453.2,41.9,176,9,171.4,960.3,0.392,0.776,71436.9,forest,1
27.337,88.5933,Gangtok,1626.2,52.3,271,9,78.0,548.1,0.347,0.888,71436.9,urban,1
27.3373,88.6165,Gangtok,1649.8,48.4,5,9,111.2,823.8,0.424,0.832,71436.9,grassland,1
27.3822,88.6175,Gangtok,1648.6,59.4,51,9,165.1,1193.5,0.533,0.867,71436.9,bare,1
27.323,88.6029,Gangtok,1558.6,53.8,198,9,184.4,1176.5,0.387,0.784,71436.9,grassland,1
27.3214,88.6177,Gangtok,1627.9,42.9,255,9,122.0,749.1,0.418,0.668,71436.9,agriculture,1
27.3447,88.6319,Gangtok,1490.5,59.1,70,9,169.6,1111.3,0.382,0.617,71436.9,grassland,1
27.3482,88.6031,Gangtok,1952.5,58.0,26,9,87.6,513.9,0.463,0.869,71436.9,forest,1
27.3351,88.6156,Gangtok,1249.6,56.1,203,9,186.6,1358.4,0.391,0.744,71436.9,agriculture,1
27.3764,88.5995,Gangtok,1632.6,58.9,166,9,135.7,1022.7,0.441,0.891,71436.9,bare,1
27.329,88.6113,Gangtok,1584.9,45.3,26,9,99.9,732.5,0.324,0.834,71436.9,agriculture,1
27.3414,88.6303,Gangtok,1968.9,56.5,126,9,193.8,1472.2,0.419,0.857,71436.9,urban,1
27.3251,88.6058,Gangtok,1682.0,47.3,79,9,113.4,720.5,0.492,0.896,71436.9,grassland,1
27.3526,88.6252,Gangtok,1841.0,60,119,9,181.1,1151.0,0.387,0.756,71436.9,bare,1
27.3448,88.6391,Gangtok,1711.6,54.9,324,9,108.1,723.6,0.473,0.642,71436.9,bare,1
27.3287,88.5959,Gangtok,1824.9,55.3,301,9,94.3,732.1,0.353,0.816,71436.9,grassland,1
27.3124,88.601,Gangtok,1901.7,56.3,155,10,30.8,239.0,0.4,0.462,71436.9,urban,1
27.291,88.5865,Gangtok,1417.6,60,108,10,38.0,237.7,0.388,0.514,71436.9,agriculture,1
27.3363,88.6323,Gangtok,1651.7,56.3,23,10,42.2,289.2,0.405,0.408,71436.9,agriculture,1
27.3354,88.6191,Gangtok,1665.7,59.0,300,10,34.9,287.2,0.415,0.492,71436.9,bare,1
27.3534,88.5996,Gangtok,1726.5,58.0,249,10,38.1,243.6,0.416,0.537,71436.9,agriculture,1
27.3193,88.6245,Gangtok,1612.9,45.3,190,10,47.5,308.0,0.352,0.585,71436.9,urban,1
27.3436,88.6331,Gangtok,1761.6,58.2,65,10,43.6,359.6,0.348,0.511,71436.9,bare,1
27.3036,88.6191,Gangtok,1624.7,52.7,281,10,44.5,251.4,0.432,0.425,71436.9,forest,1
27.3497,88.589,Gangtok,1685.5,57.8,0,10,35.5,235.5,0.323,0.55,71436.9,bare,1
27.344,88.6132,Gangtok,1744.3,56.6,39,10,54.1,422.4,0.383,0.474,71436.9,urban,1
27.3318,88.6289,Gangtok,1464.7,60,65,10,40.6,254.0,0.363,0.456,71436.9,forest,1
27.3655,88.614,Gangtok,1800.8,60.0,280,10,38.1,306.0,0.384,0.499,71436.9,forest,1
27.3661,88.6038,Gangtok,1633.0,60,104,10,34.3,251.3,0.414,0.47,71436.9,urban,1
27.3142,88.6212,Gangtok,1822.2,58.0,179,10,37.3,213.5,0.376,0.572,71436.9,agriculture,1
27.3405,88.6132,Gangtok,1553.6,59.2,7,10,38.3,309.4,0.375,0.431,71436.9,forest,1
27.3272,88.6016,Gangtok,1606.1,50.6,178,10,44.2,273.8,0.449,0.518,71436.9,forest,1
27.3164,88.5871,Gangtok,1608.8,54.8,115,10,30.8,214.7,0.362,0.535,71436.9,forest,1
27.3277,88.6151,Gangtok,1534.4,53.8,24,10,41.4,270.9,0.404,0.415,71436.9,agriculture,1
27.3416,88.6196,Gangtok,1488.2,54.9,114,10,38.9,300.9,0.266,0.597,71436.9,bare,1
27.3182,88.5854,Gangtok,1675.3,50.1,116,10,29.1,193.5,0.276,0.5,71436.9,urban,1
27.3205,88.6157,Gangtok,1749.8,60,320,10,23.8,196.7,0.346,0.597,71436.9,forest,1
27.3338,88.6061,Gangtok,1593.2,49.5,34,10,53.2,387.1,0.399,0.504,71436.9,agriculture,0
27.3432,88.591,Gangtok,1522.7,54.0,201,10,46.1,268.8,0.326,0.512,71436.9,urban,1
27.3072,88.6233,Gangtok,1881.7,60,357,10,38.5,223.7,0.404,0.487,71436.9,grassland,1
27.3252,88.6118,Gangtok,1528.0,60,184,10,44.2,327.1,0.301,0.442,71436.9,grassland,1
27.3802,88.6238,Gangtok,1394.4,51.6,347,10,57.4,424.3,0.452,0.469,71436.9,bare,1
27.3212,88.6103,Gangtok,1640.1,60,166,10,36.4,256.3,0.375,0.562,71436.9,forest,1
27.3412,88.6262,Gangtok,1982.9,58.3,11,10,58.2,407.5,0.368,0.552,71436.9,grassland,1
27.3214,88.5993,Gangtok,1690.8,55.0,52,10,41.7,281.1,0.436,0.435,71436.9,grassland,1
27.3448,88.5761,Gangtok,1736.0,54.2,217,10,49.7,287.2,0.336,0.407,71436.9,urban,1
27.307,88.6141,Gangtok,2013.9,60,130,10,29.2,181.3,0.323,0.559,71436.9,forest,1
27.3202,88.5929,Gangtok,1711.6,56.1,254,10,46.2,367.1,0.356,0.536,71436.9,forest,1
27.3844,88.5972,Gangtok,1577.6,53.3,182,10,56.1,400.0,0.352,0.543,71436.9,forest,1
27.3397,88.6135,Gangtok,1239.6,60,41,10,36.2,300.9,0.376,0.415,71436.9,urban,1
27.3085,88.5986,Gangtok,1611.1,55.8,159,10,45.6,284.9,0.404,0.569,71436.9,agriculture,1
27.3509,88.6188,Gangtok,1912.2,58.6,93,10,25.6,210.9,0.353,0.514,71436.9,grassland,1
27.3365,88.5977,Gangtok,1641.0,53.2,72,10,54.0,436.3,0.32,0.585,71436.9,agriculture,1
27.3461,88.5912,Gangtok,1654.3,49.8,160,10,25.2,152.4,0.421,0.591,71436.9,bare,1
27.332,88.6048,Gangtok,1803.8,39.5,110,10,48.9,381.9,0.402,0.511,71436.9,urban,1
27.3385,88.5881,Gangtok,1348.5,49.3,8,10,48.8,354.2,0.264,0.458,71436.9,grassland,1
27.3449,88.5596,Gangtok,1794.2,56.0,286,10,47.1,390.0,0.457,0.575,71436.9,bare,1
27.3374,88.6486,Gangtok,1957.6,56.2,295,10,51.6,395.3,0.407,0.469,71436.9,forest,1
27.3218,88.5974,Gangtok,1615.6,60,151,10,31.1,249.7,0.405,0.567,71436.9,urban,1
27.3607,88.6105,Gangtok,1754.7,52.0,298,10,48.2,329.1,0.325,0.473,71436.9,agriculture,1
27.3421,88.6031,Gangtok,1513.7,51.2,68,10,31.3,194.2,0.381,0.44,71436.9,grassland,1
27.325,88.6229,Gangtok,1876.8,60,90,10,21.4,134.0,0.331,0.585,71436.9,urban,1
27.2932,88.5781,Gangtok,1841.0,52.8,302,10,50.6,344.2,0.37,0.416,71436.9,urban,1
27.3118,88.6039,Gangtok,1719.4,52.4,273,10,55.7,443.6,0.425,0.438,71436.9,urban,1
27.3535,88.6348,Gangtok,1773.0,52.9,232,10,56.9,396.6,0.441,0.43,71436.9,bare,1
27.3494,88.5833,Gangtok,1768.7,52.7,259,10,47.0,338.9,0.342,0.433,71436.9,agriculture,1
27.3213,88.562,Gangtok,1643.9,50.2,5,11,21.9,123.1,0.309,0.342,71436.9,grassland,1
27.3048,88.5672,Gangtok,1712.2,54.7,194,11,17.4,133.0,0.24,0.35,71436.9,bare,1
27.3376,88.6143,Gangtok,1601.3,49.2,116,11,19.8,116.0,0.317,0.358,71436.9,forest,0
